Timestamps,x,y,z,Target
235446,-0.07843691261705917,-0.2673466936902633,-1.0213386787077912,0
235546,-0.07425806440893672,-0.25354118351932403,-1.0041611647426976,0
235646,-0.08018535750606492,-0.24754198826970192,-1.0423938520974219,0
235746,-0.08112627602406797,-0.25863842013485044,-0.9705442836524503,0
235846,-0.07034073133415888,-0.273706977458993,-1.0517011174274415,0
235946,-0.08250579973590645,-0.256104473113195,-0.9944966621634357,0
236046,-0.07540165028688023,-0.23731303103478527,-1.0301558406302083,0
236146,-0.08096325884009171,-0.2685537003740135,-1.0647841649553846,0
236246,-0.0716145148165035,-0.2642211821195952,-0.9882053477468667,0
236346,-0.08008451897235506,-0.24967860923155588,-1.0297810393088558,0
236446,-0.0780868197110187,-0.26864465594537884,-0.9805277013700603,0
236546,-0.07906580165720746,-0.25010413068954807,-1.0399634247237612,0
236646,-0.08152171777015944,-0.2573283469596059,-1.0055091672167968,0
236746,-0.07173552114085782,-0.25796036367039066,-1.0386979496375284,0
236846,-0.08161369023224893,-0.2559328741889367,-1.0274332024299637,0
236946,-0.08244819456014021,-0.25885539518830436,-1.0181944257714894,0
237046,-0.08148928401576852,-0.25727583676991184,-1.0678630158147575,0
237146,-0.07925934966503395,-0.2508917584322216,-1.0090007115336916,0
237246,-0.07825931643444933,-0.2595577873163866,-1.0441371837280575,0
237346,-0.07589222729361986,-0.25954317940082633,-1.0592915861226622,0
237446,-0.07694318249235045,-0.2553277712577426,-1.0333369430549981,0
237546,-0.0883664687778326,-0.24940776187533176,-1.0074908634113973,0
237646,-0.07698387194789753,-0.2627127305577587,-1.026577747979962,0
237746,-0.08200522876366931,-0.2566558872613024,-1.052201862510721,0
237846,-0.07702112452357585,-0.2503780025080704,-1.0524132440913592,0
237946,-0.07705064858649442,-0.2569104719079817,-0.9630108018722621,0
238046,-0.08112625790466726,-0.2522995911275269,-1.0268407036703735,0
238146,-0.08188350670362021,-0.2594076809535101,-1.0508544362955106,0
238246,-0.07765963706123179,-0.256606528893912,-0.9649195003587692,0
238346,-0.08539444462354194,-0.25580279999544364,-0.9629530982554043,0
238446,-0.07727508163335042,-0.2627743773587655,-1.0352044248741241,0
238546,-0.07159703045502129,-0.2655051856685134,-1.0197022452971425,0
238646,-0.07910204704413235,-0.2605780273807197,-1.0596684080393215,0
238746,-0.07768667201227113,-0.2625599682945729,-0.9799235114957348,0
238846,-0.0727359678273781,-0.26463989717135383,-0.9386265973404807,0
238946,-0.0757448987147494,-0.25303038834783226,-0.9786207490375908,0
239046,-0.07827594532460384,-0.2559954587028295,-1.0689051172362585,0
239146,-0.07394962246782269,-0.2561673530256423,-1.0155955604110904,0
239246,-0.07601787769745436,-0.23797538359842757,-1.1017284166579793,0
239346,-0.08438282219125023,-0.25559422673177595,-1.021187044047641,0
239446,-0.07265473833241201,-0.2431643802898213,-1.0716935221167196,0
239546,-0.07923741835773125,-0.2596019384796103,-1.042946140442862,0
239646,-0.07484778893026547,-0.24187062130849496,-1.037426438841917,0
239746,-0.07577884043028438,-0.25106059098926137,-0.9900925306467533,0
239846,-0.07102501920552139,-0.27018232555898675,-0.9952411987238592,0
239946,-0.08223123827439195,-0.24341290682839917,-0.9705141039417957,0
240046,-0.0795290401086567,-0.23978074499997015,-1.004421334414932,0
240146,-0.0753332384853375,-0.2508798374495933,-1.0684927295915956,0
240246,-0.07668874333883384,-0.25505903098776833,-1.0044332462747798,0
240346,-0.06874289886404197,-0.2537880394989148,-0.9966388616462604,0
240446,-0.08174889882395875,-0.25759275824501204,-1.0296603892070018,0
240546,-0.07224263270084469,-0.25479717910968874,-1.0163021607695237,0
240646,-0.0814255126025268,-0.24444200272835803,-1.0072621237166794,0
240746,-0.07531307495378207,-0.25698437715801725,-1.022477802360778,0
240846,-0.07570725281313764,-0.260453915380238,-1.0176689839365738,0
240946,-0.0793080205096597,-0.24669634271973506,-0.9961200886730595,0
241046,-0.07188597914732574,-0.24536617429941324,-1.0049759566380885,0
241146,-0.07462967436880179,-0.25304892095916254,-1.0174108093123548,0
241246,-0.07106649010349807,-0.25199577919876653,-0.9861217657882034,0
241346,-0.07370579142721341,-0.25316573541380943,-0.9930302762043137,0
241446,-0.06483750722314878,-0.24915350127335584,-0.952538347103329,0
241546,-0.0743203242839366,-0.2417733400609309,-1.0336624789603666,0
241646,-0.07361761525016111,-0.25729706342018654,-1.0066662138610711,0
241746,-0.07425636142516609,-0.24859387330241411,-1.0319506303222332,0
241846,-0.07061017389282394,-0.244104438705175,-1.004380232306454,0
241946,-0.07419518461023651,-0.24963480303985364,-1.0288974630539462,0
242046,-0.07669079997361859,-0.2523352108408718,-1.05326545868792,0
242146,-0.0776563281539644,-0.2546003542048355,-0.9638613703727326,0
242246,-0.07975345536014478,-0.24260412917280422,-0.9979464891184506,0
242346,-0.0797314711738505,-0.2525120948449899,-1.0071888154677677,0
242446,-0.07327292318950417,-0.25200823202192496,-1.0843891461649444,0
242546,-0.0750174547672011,-0.2603041906280112,-1.0311892921676609,0
242646,-0.079108790219703,-0.25172882061986807,-1.005491753794251,0
242746,-0.07418731526159111,-0.2572537488968644,-1.0345505524897949,0
242846,-0.0749815436457597,-0.2560866641262405,-1.0202951683727746,0
242946,-0.07461163010060287,-0.2489294807386143,-1.0050157474758696,0
243046,-0.0764981511417749,-0.24925118303634738,-1.0062219021762464,0
243146,-0.07457503798518719,-0.26013074709152034,-1.0328828618260568,0
243246,-0.07355236832795073,-0.24725506068631048,-1.0524683761165639,0
243346,-0.07804950954411156,-0.2534376525803478,-1.0213586963128398,0
243446,-0.07347247559926265,-0.25916584198422665,-1.0533295759835613,0
243546,-0.07474960459108546,-0.25159960001148224,-1.0907079894059817,0
243646,-0.0794375516436702,-0.2448425848670571,-1.0360295807174607,0
243746,-0.07830770792580963,-0.24518072043797087,-0.9824225138675947,0
243846,-0.07354520446282455,-0.23615464166541614,-1.0626457435533085,0
243946,-0.0781146482441313,-0.25742832441238417,-1.0147847628368138,0
244046,-0.07701212583646742,-0.25114771549228365,-1.0331233304782117,0
244146,-0.08248333833511574,-0.24901055633780403,-1.0310643899739949,0
244246,-0.07665331071266242,-0.2296059593826327,-1.033458636204605,0
244346,-0.07836639440446011,-0.25741757462764225,-1.0473326082295606,0
244446,-0.0759893775820076,-0.25554016331729346,-1.0193507853314905,0
244546,-0.07488699899177653,-0.2519352338769545,-1.04614869793988,0
244646,-0.07560320807412399,-0.2546264441772743,-0.9415811709291128,0
244746,-0.07697724938600596,-0.24057153288737196,-1.0301905816178012,0
244846,-0.07377221853978065,-0.2409725012698971,-1.061858456574673,0
244946,-0.07991169689087485,-0.23774109707936117,-1.0128225651296403,0
245046,-0.07329499738644578,-0.25448846217374055,-1.0064909756555744,0
245146,-0.07909854793601924,-0.24233817855059142,-1.0110555401389334,0
245246,-0.0668981995297587,-0.2563457729061939,-1.0284430919008152,0
245346,-0.07620489895857609,-0.24393046300038093,-1.0285406397780519,0
245446,-0.07264285534877786,-0.2501823526774248,-1.0165290873774984,0
245546,-0.06575246047686889,-0.24031435285877126,-1.029399823745917,0
245646,-0.0708451653597934,-0.2525134311841694,-1.0313727816146647,0
245746,-0.06913187646988855,-0.26326606174369455,-1.0001219889231638,0
245846,-0.07785842362889589,-0.2395268800258186,-0.9928463576957182,0
245946,-0.07372986737556346,-0.2527960769330617,-1.009529895885987,0
246046,-0.07264961875723659,-0.2508303368932826,-1.0022830188662786,0
246146,-0.07371262906286401,-0.25006957648755207,-1.0355396614000163,0
246246,-0.07624992621199209,-0.2533097763641717,-0.968531891944206,0
246346,-0.07839178273923839,-0.2349103780556665,-1.0127938840546273,0
246446,-0.070884920537781,-0.26251424911386645,-1.0560989735180297,0
246546,-0.07204466586123692,-0.25942498545644654,-1.0344156606462347,0
246646,-0.07231352038670484,-0.2551525509319461,-1.0626152993872935,0
246746,-0.076824287790105,-0.2582890173240524,-0.956490525717449,0
246846,-0.07432266889863395,-0.24505284995650353,-1.0319181108788036,0
246946,-0.07555012590775272,-0.23719935224599098,-1.0401288644557636,0
247046,-0.08759692356657073,-0.2310329957913684,-0.9968292166694571,0
247146,-0.07067965578256133,-0.2318275428875328,-1.078989160481198,0
247246,-0.0740886650938538,-0.250399778873455,-1.029006067021245,0
247346,-0.06866204191509374,-0.24678614035267435,-1.0360732442918115,0
247446,-0.07149693413256185,-0.24740157469061688,-1.0550664596327086,0
247546,-0.07992023650952501,-0.24688736136307649,-1.0364664439656743,0
247646,-0.07282150703349699,-0.24474383584125484,-1.0509192897593098,0
247746,-0.08151719024283759,-0.24470544572031247,-1.0145080436398224,0
247846,-0.0781315817784921,-0.23620781875538835,-0.9941612599731963,0
247946,-0.07762938621975385,-0.24720759791461722,-1.0651542297503944,0
248046,-0.07431089632262125,-0.2484206167489018,-1.0522551760708898,0
248146,-0.07111948228740272,-0.2377595646963253,-1.0138584878251462,0
248246,-0.06630681141685021,-0.24599289206461017,-1.0543917069563753,0
248346,-0.07049598066516602,-0.24740648944363533,-0.9834525676638025,0
248446,-0.0713875264165499,-0.23509684516212215,-1.0104840466845348,0
248546,-0.07349776722741247,-0.24963068444066333,-1.0458859497297406,0
248646,-0.0737861210715886,-0.23903582727580283,-0.9963007094766084,0
248746,-0.07575021352407123,-0.2508959114933497,-0.9932056342354217,0
248846,-0.07531632651434285,-0.2415737394911934,-1.0394336553751282,0
248946,-0.07547746214339836,-0.25160052925129844,-0.9733660296282589,0
249046,-0.06875277064277323,-0.26592811949837186,-1.0208898406341909,0
249146,-0.07283390405491702,-0.2377026229509402,-0.9870560920946023,0
249246,-0.07264476436947065,-0.24799394554914764,-1.050083066772669,0
249346,-0.06890965321629974,-0.2571158702190081,-1.0535830468526555,0
249446,-0.08312517859624874,-0.24789435083278688,-1.0067540062471554,0
249546,-0.07688390263847124,-0.23985904029400507,-1.0322411195543446,0
249646,-0.07229939500187967,-0.23488539210808765,-0.9679482097317527,0
249746,-0.0704181244668441,-0.24905551223750233,-1.0218896846285772,0
249846,-0.07919289036742919,-0.24526288564574078,-1.0748723542112135,0
249946,-0.07021537507187638,-0.23695340075366345,-0.9751278649358579,0
250046,-0.06502716859926712,-0.2519123996945866,-1.0857022362856255,0
250146,-0.07747610320341469,-0.2399230704985682,-0.9743532279134969,0
250246,-0.07554746182814415,-0.2533673148819251,-1.0207265894167583,0
250346,-0.07224804558181805,-0.23461177039542963,-1.0308599651839767,0
250446,-0.07086380750648226,-0.24337634157046795,-1.0642193073771502,0
250546,-0.07299239813343138,-0.24098642005500231,-0.9888081417443486,0
250646,-0.07143883913350838,-0.24955859694290936,-1.0132246887241565,0
250746,-0.07592634773459948,-0.24331358459123606,-0.9826807688230217,0
250846,-0.06736195903885668,-0.25343286453188274,-1.0598576866839509,0
250946,-0.07477838364317285,-0.23984838877325051,-1.050807247045116,0
251046,-0.07255997939887382,-0.24240121912659576,-1.0367830394741422,0
251146,-0.07061727140185099,-0.24022340453067773,-1.0410272011917518,0
251246,-0.07442929782989444,-0.2525891367632061,-1.0416059217498923,0
251346,-0.07340300756005079,-0.2356537522599096,-1.003046903298974,0
251446,-0.07824506237778932,-0.25237573329646845,-1.0428282496564012,0
251546,-0.07422757333517585,-0.233709373174933,-1.0198162876664507,0
251646,-0.07069973055955608,-0.2401931633187864,-1.0149881465447035,0
251746,-0.07435159763209855,-0.2478368108139207,-1.0096761491349429,0
251846,-0.07709079146160518,-0.24801548137438276,-1.0066330270709658,0
251946,-0.07000929641117662,-0.24514835399799204,-1.0522080350541576,0
252046,-0.06847160668143822,-0.25810196230562227,-1.0622612148782375,0
252146,-0.06957388864120605,-0.24894915717282043,-1.036085016217018,0
252246,-0.0637281780773078,-0.2513322264113931,-1.02417701594973,0
252346,-0.0712517779236542,-0.24134751975296997,-1.0315961075753823,0
252446,-0.07280048709412641,-0.24537503343594907,-1.0247022643151056,0
252546,-0.07181293144860927,-0.25041989577356144,-1.0251683628582218,0
252646,-0.07884343107803446,-0.2362435951343502,-1.0167772540534088,0
252746,-0.0743872963101565,-0.24346096615792898,-1.0363961800274555,0
252846,-0.07305905968565411,-0.23363422934165748,-1.004463057285426,0
252946,-0.069846351385609,-0.24776602928078012,-1.002812575599243,0
253046,-0.07331711262591149,-0.23353098087002794,-1.0045797080825154,0
253146,-0.0731031872934171,-0.23606806666548039,-1.0650446117999206,0
253246,-0.07986110482493877,-0.2385758321383657,-1.005724892705357,0
253346,-0.07594429456185459,-0.23876918901711408,-1.0365787859043845,0
253446,-0.07509157012484409,-0.24970785410695848,-0.9812695501724024,0
253546,-0.07488997753762001,-0.23634911744525394,-1.0291909287327072,0
253646,-0.07756332619454426,-0.23687785958389246,-0.9962902090452102,0
253746,-0.07361975645660412,-0.2505405395079022,-1.0395644038791083,0
253846,-0.06541415170578757,-0.244680577581768,-1.0209100771572657,0
253946,-0.07037922499960578,-0.258077546215903,-1.0165447616530472,0
254046,-0.07370722171359667,-0.23332260474620775,-1.035320394415546,0
254146,-0.06653001990118282,-0.25044651621885267,-1.0127627115410693,0
254246,-0.07513575524647301,-0.23803290987789902,-1.0344361608286434,0
254346,-0.07636827681932916,-0.23508167644337558,-1.0449212086671031,0
254446,-0.0711714600241306,-0.2357428819996696,-1.012615696013804,0
254546,-0.0759710633626992,-0.24193011953847698,-1.0392101994082446,0
254646,-0.07206720076398361,-0.2602949112502384,-1.05245515260445,0
254746,-0.06711499043252855,-0.25443155915387095,-1.0163212886052957,0
254846,-0.06774011349267589,-0.25197647970604303,-1.0482108253712432,0
254946,-0.07722803863146362,-0.2489931763244895,-1.0255484315188999,0
255046,-0.07211323372623518,-0.24277715773132513,-1.0635126417470142,0
255146,-0.07777004783948199,-0.2462168190261588,-0.9908005145780923,0
255246,-0.069996539528747,-0.2369880971851495,-1.0125579546476762,0
255346,-0.08072573043214665,-0.24424295484113856,-1.0640997453939594,0
255446,-0.07525851370945144,-0.2355565632258402,-1.036435970071266,0
255546,-0.06782560959520037,-0.24389129841698898,-1.0616101619679186,0
255646,-0.0732958067921509,-0.24240171483435227,-1.0221963611307248,0
255746,-0.06949544087642125,-0.23830191679822532,-1.0337262406551202,0
255846,-0.07348441775481547,-0.23910576967108904,-1.0195428855991495,0
255946,-0.06812753932321199,-0.23271626268775286,-1.0457982528329568,0
256046,-0.07703615359050751,-0.24896027087808748,-0.9951080061538383,0
256146,-0.07042756749905524,-0.22631061618414008,-1.0293155660969202,0
256246,-0.06809625170309047,-0.23930024675584716,-1.0426211230588183,0
256346,-0.07209047319618411,-0.23178347360181914,-0.9995180800689172,0
256446,-0.07810751590047858,-0.23898333317974566,-1.0602186962440256,0
256546,-0.06850281986112257,-0.24585409294950178,-0.9845436289708126,0
256646,-0.06930766646536142,-0.23821798533680782,-1.0296210029941513,0
256746,-0.07160980700346649,-0.24265504165208332,-1.0736694525752828,0
256846,-0.06971253776618673,-0.2498764339946525,-1.0526850439937367,0
256946,-0.07067661355135764,-0.2441041814492347,-1.040641781505026,0
257046,-0.06649080686504871,-0.23694065160066277,-1.0307060451197652,0
257146,-0.07009930979660535,-0.23409186345082614,-0.9864777490707372,0
257246,-0.07406981606805996,-0.2491173649801467,-1.0114107052787913,0
257346,-0.07494467339905544,-0.23545809196995826,-1.0312118200291944,0
257446,-0.07348045619965876,-0.23900089480045839,-0.9923405725654383,0
257546,-0.07202066080100827,-0.2356893326887506,-1.0300152191229408,0
257646,-0.07035851301690826,-0.22983539847386295,-1.0048703040560987,0
257746,-0.07697054608646693,-0.24145982887078613,-0.9959266982932468,0
257846,-0.0677491462330672,-0.22682198851524943,-1.0054095625899515,0
257946,-0.07683896740126724,-0.23555968248187467,-0.9530208120157752,0
258046,-0.07209120458402912,-0.2341082108304383,-1.0067256653138235,0
258146,-0.06833559150577757,-0.2389830185280372,-0.9811980941526441,0
258246,-0.06885512145132461,-0.24865723751493868,-1.0371318042669992,0
258346,-0.06671178503809425,-0.24451634272757616,-1.0532481781389034,0
258446,-0.07735119074485108,-0.24626016799454697,-0.9949570813813812,0
258546,-0.07498053032838733,-0.2307008147502243,-1.0164346530910033,0
258646,-0.07072559774112801,-0.24290622534837053,-1.0588609504656736,0
258746,-0.07497052628986875,-0.2458929581463578,-1.0138580159005233,0
258846,-0.07696865923679617,-0.24085643035140195,-0.9870249603391271,0
258946,-0.07820547082476731,-0.24591470984542538,-1.0206870130617631,0
259046,-0.0710496300259075,-0.2177189900615907,-0.9693922023230721,0
259146,-0.06942740084832107,-0.229869178970396,-1.0529592736453663,0
259246,-0.07559401009130477,-0.23574953143840274,-1.0228694207820077,0
259346,-0.06993013316666533,-0.24004598728638468,-0.9922387424620177,0
259446,-0.08089477216520408,-0.224717015883946,-0.9884027789228004,0
259546,-0.06925297462253562,-0.23211123664121974,-0.9900556454266156,0
259646,-0.06095360197490781,-0.24041711793014317,-0.9579785191503246,0
259746,-0.07412580194540035,-0.22935389584573557,-1.0061324708082018,0
259846,-0.06767554169788413,-0.2341374696041495,-1.043092574308972,0
259946,-0.06975571684992586,-0.2423363433019917,-1.0238086005327824,0
260046,-0.07025248241451956,-0.2408288312521883,-1.0222277665459192,0
260146,-0.068625683303811,-0.23087038459775097,-1.0182534212359964,0
260246,-0.07220165275079951,-0.2443233546062774,-1.0507198332361907,0
260346,-0.06599450873501968,-0.2535612424612973,-1.015520656166388,0
260446,-0.07074361506359107,-0.23766386479999455,-1.067395119116735,0
260546,-0.0727279682322052,-0.23796247440877247,-1.0491079964006473,0
260646,-0.07156746303998725,-0.24832261153416324,-1.0316128962064042,0
260746,-0.07516420468030285,-0.24587392498128746,-0.982437722140864,0
260846,-0.06833435973435383,-0.23951649327283311,-1.033886815882365,0
260946,-0.07521759168523214,-0.24952274377383998,-1.0227037398809622,0
261046,-0.07112486691838066,-0.2420129012012677,-1.0272692835012367,0
261146,-0.06818024065200745,-0.24120080248052575,-1.0450881347451353,0
261246,-0.06542720658972488,-0.2439606994870379,-1.0090555128838805,0
261346,-0.06497548777319717,-0.24088279488107633,-0.971435954420531,0
261446,-0.07166018784602346,-0.21894395665072064,-1.0096375267790232,0
261546,-0.07139586500256845,-0.23043925716945526,-1.000441250966813,0
261646,-0.06677128238063805,-0.23490763055952696,-1.0690498734422338,0
261746,-0.07374975511321241,-0.23481146478706455,-0.9963219743303896,0
261846,-0.06741282632125685,-0.24330741060181382,-1.0563092371590759,0
261946,-0.07096046411985929,-0.24371938955016975,-1.0379162780999358,0
262046,-0.0704021886572135,-0.23683638417398473,-1.0139956939693007,0
262146,-0.0716858336982678,-0.2483522862142015,-0.9851256389701392,0
262246,-0.06765689215131114,-0.23280078417766595,-0.9915252749720215,0
262346,-0.07250635946535942,-0.24211604628808744,-1.014384236877549,0
262446,-0.07428217173933627,-0.23650615193790972,-1.0024976259529241,0
262546,-0.07017138921289164,-0.24517737068225937,-1.043926718299293,0
262646,-0.07570794537983107,-0.2247837903506384,-1.018725080246805,0
262746,-0.06817572940904522,-0.23760073974911058,-1.0111467089942472,0
262846,-0.06968827034882048,-0.24143376660942353,-1.0322071387188478,0
262946,-0.06852436579741503,-0.24557109507147393,-1.0106185478597896,0
263046,-0.07240726747321152,-0.23897002754786506,-1.0056484592462034,0
263146,-0.07281074227417329,-0.24188843571826488,-1.0188108098646318,0
263246,-0.07225961022835167,-0.23310491074653605,-1.054865659061171,0
263346,-0.07191073946134022,-0.237761972990654,-1.0331076898163463,0
263446,-0.06896531047630466,-0.23090178102883344,-1.0343124242430606,0
263546,-0.06899880998188411,-0.23800462353780932,-1.020427319328796,0
263646,-0.06796086378642191,-0.22316832792141184,-0.9870874804560233,0
263746,-0.06431659060406225,-0.2250047094465086,-1.0215254449451685,0
263846,-0.0675494364662847,-0.23146314642394827,-0.9726632265690346,0
263946,-0.07018910318706982,-0.22518824033427,-1.0461430277679244,0
264046,-0.06784307643458515,-0.2283061043146381,-1.0402964064942097,0
264146,-0.06944179027133172,-0.22559628944672078,-1.0735795470214131,0
264246,-0.0718320567600183,-0.23593424371192803,-1.0282180128759117,0
264346,-0.07310741559107323,-0.2472356558002749,-1.0563162746943389,0
264446,-0.06834352838036639,-0.22628687501472997,-0.9982910565871711,0
264546,-0.06668283020235768,-0.22637917490764062,-1.0077575536996337,0
264646,-0.07124195508105274,-0.230401246983546,-1.0213649818806827,0
264746,-0.06309847789180306,-0.2519304878059589,-1.0315276462869363,0
264846,-0.07221094792273754,-0.23209207072631327,-1.035490313345649,0
264946,-0.06526439557976105,-0.23709750478769026,-1.01705650820626,0
265046,-0.06489899880422809,-0.244238953607577,-1.0097929354977742,0
265146,-0.07179738048999042,-0.22922222958529526,-1.0813080913448505,0
265246,-0.07388706652629454,-0.23337867244292884,-1.0827149779462943,0
265346,-0.06944103695348068,-0.2439164900149659,-1.0237078350413609,0
265446,-0.07509496083177605,-0.2314382067587083,-1.0828905747046682,0
265546,-0.0701340837512601,-0.2318657078556878,-1.005703208610833,0
265646,-0.0732781807008259,-0.2321361174194567,-0.9951099162942346,0
265746,-0.06578296968831805,-0.23527438157690655,-1.0324272043696652,0
265846,-0.07015209480942532,-0.24109241155640115,-1.0650349032843014,0
265946,-0.06652954899126369,-0.2395042076587044,-0.988111567157969,0
266046,-0.07159588182492142,-0.23605993258213445,-0.9513517856254928,0
266146,-0.07034805006324978,-0.23687955660674556,-1.0338853302756978,0
266246,-0.06983871245940199,-0.24107157116607147,-1.0287507139046754,0
266346,-0.06958005143274137,-0.23311635317631535,-1.0955867443651683,0
266446,-0.07286184455918272,-0.2417201811308869,-1.0214253470760075,0
266546,-0.06917789658051463,-0.2454082066475622,-1.0438771260427844,0
266646,-0.06684790544497225,-0.23509155543736196,-0.9905767508211702,0
266746,-0.06627894951452783,-0.24007377933967766,-1.018129334901956,0
266846,-0.06439935840262903,-0.23237386007688876,-1.083376820703419,0
266946,-0.068908608754315,-0.2292584337955527,-1.0711802067271488,0
267046,-0.0662361054128427,-0.23341198051541698,-1.0054711925315343,0
267146,-0.07800058469744142,-0.24037544714857287,-1.0422769429365153,0
267246,-0.0651161162098639,-0.23144056420080733,-1.0603413315809767,0
267346,-0.06830313429517038,-0.23443193977345594,-0.9910366649018403,0
267446,-0.07094282959426743,-0.2354759496718105,-1.004171493714101,0
267546,-0.06550412225654868,-0.23330429062402858,-1.0065614852829927,0
267646,-0.0709152539250217,-0.24477739487963457,-1.0558987297367126,0
267746,-0.060990263389513744,-0.23330146229941126,-1.0035977344075535,0
267846,-0.06796365359827426,-0.23653958276677775,-1.03064846040484,0
267946,-0.07195413871073204,-0.2398227829693947,-1.0563329630533078,0
268046,-0.06784694125746572,-0.23054786641410513,-1.0327761187176798,0
268146,-0.06411204899600997,-0.24021135558264423,-0.9963517899798424,0
268246,-0.07468848983844463,-0.23781258458560275,-0.9809404059418271,0
268346,-0.0675225981366274,-0.25051361400663413,-1.0565339344135403,0
268446,-0.0655262373617004,-0.2197498862437027,-1.0475697102562662,0
268546,-0.06679956955012094,-0.2415591861197553,-1.0397510855777023,0
268646,-0.07263845664827007,-0.23085707205085423,-1.0449627730272733,0
268746,-0.06698340465465714,-0.23502695428580636,-0.9580962183993956,0
268846,-0.06415515883485981,-0.24205739312967767,-1.014013424995536,0
268946,-0.068018850647489,-0.23430633686032612,-1.0405642380178723,0
269046,-0.06839326720881787,-0.24540826131597385,-1.026344445241858,0
269146,-0.06096007898430515,-0.24078834413073938,-1.0228915767011784,0
269246,-0.07007321978697477,-0.23530422327702508,-0.9973583003153296,0
269346,-0.0704131960111606,-0.2348595626959605,-0.9998637708752038,0
269446,-0.07135139354037102,-0.2257793374880541,-1.0069825580001288,0
269546,-0.06621547031073728,-0.2321955910892794,-1.078987348519191,0
269646,-0.06371322393028706,-0.22726331297085878,-1.0699531591337461,0
269746,-0.07193396215741067,-0.23851826583327945,-1.0202367817523152,0
269846,-0.06368258219731787,-0.2387229270512724,-1.0483426689840758,0
269946,-0.06475500048842547,-0.23410463418033498,-1.0091846824300386,0
270046,-0.06831260923911982,-0.23829739681479903,-1.0314314498319457,0
270146,-0.06657462614456912,-0.2296674747514316,-1.0541913616900112,0
270246,-0.06445583852026207,-0.22841249184366186,-0.9999972455805184,0
270346,-0.06774520219476537,-0.22884134339221182,-1.0171830222839529,0
270446,-0.06188028267499149,-0.2392986002942359,-1.0188141179532195,0
270546,-0.06981156712428167,-0.23241126695779632,-1.0497630904985435,0
270646,-0.06926117382200535,-0.21950817411483434,-1.051960118925705,0
270746,-0.06247294694121295,-0.2405296838557426,-1.0572229152276356,0
270846,-0.06049958265039876,-0.22885642964820452,-1.017875053970721,0
270946,-0.06902825120380596,-0.23878379759909976,-1.0542277898769943,0
271046,-0.06613815033677013,-0.2323456189889461,-1.021846137230392,0
271146,-0.06607452114424718,-0.23241321503349804,-1.01070185599245,0
271246,-0.06619359213880828,-0.2395270631451661,-1.0314102762663682,0
271346,-0.06755490447283025,-0.23558451015944698,-0.9738046167172109,0
271446,-0.06807519842828981,-0.2243400661833061,-1.0676081172798284,0
271546,-0.07033066042635669,-0.23314325568000005,-1.0515883508952095,0
271646,-0.06494956570964196,-0.23931252689675148,-1.0381858804725224,0
271746,-0.06679288673187037,-0.24023528860455537,-1.0032882341864202,0
271846,-0.06952949098498708,-0.21647370049530867,-0.9865697768507345,0
271946,-0.07229525187859007,-0.23110032146685175,-1.0445830493775383,0
272046,-0.06103691358984236,-0.23546939983112405,-1.026578365532454,0
272146,-0.06716532825281438,-0.2368063128509101,-0.9873574188954729,0
272246,-0.06901347655971583,-0.24183245583232463,-1.0599345978097943,0
272346,-0.06467388207970069,-0.23956883245038177,-1.0622088838938613,0
272446,-0.06769220540963099,-0.22751233740305016,-1.0338054727933648,0
272546,-0.0646393017296896,-0.22983239542472098,-1.0384712722376195,0
272646,-0.0687975389682542,-0.23780749604851328,-0.9966569362212335,0
272746,-0.06453812775237466,-0.2325092111464908,-1.0098579552818763,0
272846,-0.06381004732621276,-0.23793454129270325,-0.9886152331653061,0
272946,-0.07013582852834681,-0.2328050328071444,-1.0430746858966495,0
273046,-0.06402272496054105,-0.24555832066879021,-1.0048369333456726,0
273146,-0.0643316902570372,-0.23790373921666588,-1.024739936370463,0
273246,-0.06115658466868059,-0.23127150606728408,-1.0066352128074587,0
273346,-0.06833476698374906,-0.2376602973808816,-1.01204962440602,0
273446,-0.06831513408614825,-0.23853819615687943,-1.0491847273531856,0
273546,-0.0698587581103544,-0.24663104618579104,-0.9988904403291153,0
273646,-0.06556626800429756,-0.2419136248204308,-1.1042929863544715,0
273746,-0.0699204532839922,-0.23053439388324973,-1.0720813643993243,0
273846,-0.06620435966131347,-0.2430796436024628,-1.0457274132936152,0
273946,-0.06531240688135109,-0.21971646987540633,-1.027663614650259,0
274046,-0.06561545469818497,-0.23150126508820326,-1.0814052648413457,0
274146,-0.0627566985440375,-0.23790137037161502,-1.0514323890971378,0
274246,-0.06787834424888506,-0.22493538406477484,-0.9827554127149553,0
274346,-0.06941789132323001,-0.22780443060031286,-0.9821979867734022,0
274446,-0.06296992685029647,-0.2394232354168064,-1.0118959274286345,0
274546,-0.06235592142933944,-0.2370805125036651,-1.003129202061818,0
274646,-0.06864451860311085,-0.22307192378422347,-1.0131805761068156,0
274746,-0.05648196746410776,-0.23298801704167535,-1.0116587461215951,0
274846,-0.06980769508674046,-0.23395337017521198,-0.9702448322664561,0
274946,-0.06642780082907529,-0.2285763554307959,-1.021824085800727,0
275046,-0.07214288959501095,-0.225185260108716,-1.0254185914915008,0
275146,-0.06685050340079578,-0.23325976293055353,-1.0057694761984821,0
275246,-0.06665168787137521,-0.2363866141344756,-1.0527976231317944,0
275346,-0.06683758581268037,-0.23674019948565697,-1.0193846820855241,0
275446,-0.0688538659546391,-0.23353323211822136,-1.0078427787564843,0
275546,-0.06336445556064717,-0.24023369542916984,-0.9991650490878722,0
